Library Type,Region,Country or Area,M49 Code,Metric,Metric Data,Data Year
School,Africa,Madagascar,450,Staff,-,-
School,Africa,Madagascar,450,Volunteers,-,-
School,Africa,Madagascar,450,Users,-,-
School,Africa,Madagascar,450,Visits,-,-
School,Africa,Madagascar,450,Loans_books,-,-
School,Africa,Madagascar,450,Loans_documents,-,-
School,Africa,Madagascar,450,Loans_eBooks,-,-
School,Africa,Madagascar,450,Loans_audio_books,-,-
School,Africa,Madagascar,450,Loans_downloads,-,-
School,Africa,Mali,466,Libraries,49,2010
School,Africa,Mali,466,Internet_Access,-,-
School,Africa,Mali,466,Staff,-,-
School,Africa,Mali,466,Volunteers,-,-
School,Africa,Mali,466,Users,-,-
School,Africa,Mali,466,Visits,-,-
School,Africa,Mali,466,Loans_books,-,-
School,Africa,Mali,466,Loans_documents,-,-
School,Africa,Mali,466,Loans_eBooks,-,-
School,Africa,Mali,466,Loans_audio_books,-,-
School,Africa,Mali,466,Loans_downloads,-,-
School,Africa,Mauritius,480,Libraries,108,2017
School,Africa,Mauritius,480,Internet_Access,-,-
School,Africa,Mauritius,480,Staff,261,2017
School,Africa,Mauritius,480,Volunteers,-,-
School,Africa,Mauritius,480,Users,121144,2017
School,Africa,Mauritius,480,Visits,-,-
School,Africa,Mauritius,480,Loans_books,1200540,2016
School,Africa,Mauritius,480,Loans_documents,-,-
School,Africa,Mauritius,480,Loans_eBooks,-,-
School,Africa,Mauritius,480,Loans_audio_books,-,-
School,Africa,Mauritius,480,Loans_downloads,-,-
School,Africa,Nigeria,566,Libraries,-,-
School,Africa,Nigeria,566,Internet_Access,-,-
School,Africa,Nigeria,566,Staff,-,-
School,Africa,Nigeria,566,Volunteers,-,-
School,Africa,Nigeria,566,Users,-,-
School,Africa,Nigeria,566,Visits,-,-
School,Africa,Nigeria,566,Loans_books,-,-
School,Africa,Nigeria,566,Loans_documents,-,-
School,Africa,Nigeria,566,Loans_eBooks,-,-
School,Africa,Nigeria,566,Loans_audio_books,-,-
School,Africa,Nigeria,566,Loans_downloads,-,-
School,Africa,South Africa,710,Libraries,5423,2018
School,Africa,South Africa,710,Internet_Access,5423,2018
School,Africa,South Africa,710,Staff,-,-
School,Africa,South Africa,710,Volunteers,-,-
School,Africa,South Africa,710,Users,-,-
School,Africa,South Africa,710,Visits,-,-
School,Africa,South Africa,710,Loans_books,-,-
School,Africa,South Africa,710,Loans_documents,-,-
School,Africa,South Africa,710,Loans_eBooks,-,-
School,Africa,South Africa,710,Loans_audio_books,-,-
School,Africa,South Africa,710,Loans_downloads,-,-
School,Africa,Sudan,729,Libraries,1440,2018
School,Africa,Sudan,729,Internet_Access,10,2018
School,Africa,Sudan,729,Staff,1410,2018
School,Africa,Sudan,729,Volunteers,40,2018
School,Africa,Sudan,729,Users,500000,2018
School,Africa,Sudan,729,Visits,3000,2018
School,Africa,Sudan,729,Loans_books,500,2018
School,Africa,Sudan,729,Loans_documents,-,-
School,Africa,Sudan,729,Loans_eBooks,-,-
School,Africa,Sudan,729,Loans_audio_books,-,-
School,Africa,Sudan,729,Loans_downloads,-,-
School,Africa,Uganda,800,Libraries,-,-
School,Africa,Uganda,800,Internet_Access,-,-
School,Africa,Uganda,800,Staff,-,-
School,Africa,Uganda,800,Volunteers,-,-
School,Africa,Uganda,800,Users,-,-
School,Africa,Uganda,800,Visits,-,-
School,Africa,Uganda,800,Loans_books,-,-
School,Africa,Uganda,800,Loans_documents,-,-
School,Africa,Uganda,800,Loans_eBooks,-,-
School,Africa,Uganda,800,Loans_audio_books,-,-
School,Africa,Uganda,800,Loans_downloads,-,-
School,Africa,Zimbabwe,716,Libraries,16783,2017
School,Africa,Zimbabwe,716,Internet_Access,16783,2017
School,Africa,Zimbabwe,716,Staff,-,-
School,Africa,Zimbabwe,716,Volunteers,-,-
School,Africa,Zimbabwe,716,Users,-,-
School,Africa,Zimbabwe,716,Visits,-,-
School,Africa,Zimbabwe,716,Loans_books,-,-
School,Africa,Zimbabwe,716,Loans_documents,-,-
School,Africa,Zimbabwe,716,Loans_eBooks,-,-
School,Africa,Zimbabwe,716,Loans_audio_books,-,-
School,Africa,Zimbabwe,716,Loans_downloads,-,-
School,Africa,Namibia,516,Libraries,493,2018
School,Africa,Namibia,516,Internet_Access,-,-
School,Africa,Namibia,516,Staff,47,2018
School,Africa,Namibia,516,Volunteers,-,-
School,Africa,Namibia,516,Users,-,-
School,Africa,Namibia,516,Visits,281871,2018
School,Africa,Namibia,516,Loans_books,222016,2018
School,Africa,Namibia,516,Loans_documents,N/A,2018
School,Africa,Namibia,516,Loans_eBooks,N/A,2018
School,Africa,Namibia,516,Loans_audio_books,N/A,2018
School,Africa,Namibia,516,Loans_downloads,N/A,2018
School,Africa,Réunion,638,Libraries,-,-
School,Africa,Réunion,638,Internet_Access,-,-
School,Africa,Réunion,638,Staff,-,-
School,Africa,Réunion,638,Volunteers,-,-
School,Africa,Réunion,638,Users,-,-
School,Africa,Réunion,638,Visits,-,-
School,Africa,Réunion,638,Loans_books,-,-
School,Africa,Réunion,638,Loans_documents,-,-
School,Africa,Réunion,638,Loans_eBooks,-,-
School,Africa,Réunion,638,Loans_audio_books,-,-
School,Africa,Réunion,638,Loans_downloads,-,-
School,Africa,Zambia,894,Libraries,-,-
School,Africa,Zambia,894,Internet_Access,-,-
School,Africa,Zambia,894,Staff,-,-
School,Africa,Zambia,894,Volunteers,-,-
School,Africa,Zambia,894,Users,-,-
School,Africa,Zambia,894,Visits,-,-
School,Africa,Zambia,894,Loans_books,-,-
School,Africa,Zambia,894,Loans_documents,-,-
School,Africa,Zambia,894,Loans_eBooks,-,-
School,Africa,Zambia,894,Loans_audio_books,-,-
School,Africa,Zambia,894,Loans_downloads,-,-
School,Africa,Eswatini,748,Libraries,-,-
School,Africa,Eswatini,748,Internet_Access,-,-
School,Africa,Eswatini,748,Staff,-,-
School,Africa,Eswatini,748,Volunteers,-,-
School,Africa,Eswatini,748,Users,-,-
School,Africa,Eswatini,748,Visits,-,-
School,Africa,Eswatini,748,Loans_books,-,-
School,Africa,Eswatini,748,Loans_documents,-,-
School,Africa,Eswatini,748,Loans_eBooks,-,-
School,Africa,Eswatini,748,Loans_audio_books,-,-
School,Africa,Eswatini,748,Loans_downloads,-,-
School,Africa,Ethiopia,231,Libraries,-,-
School,Africa,Ethiopia,231,Internet_Access,-,-
School,Africa,Ethiopia,231,Staff,-,-
School,Africa,Ethiopia,231,Volunteers,-,-
School,Africa,Ethiopia,231,Users,-,-
School,Africa,Ethiopia,231,Visits,-,-
School,Africa,Ethiopia,231,Loans_books,-,-
School,Africa,Ethiopia,231,Loans_documents,-,-
School,Africa,Ethiopia,231,Loans_eBooks,-,-
School,Africa,Ethiopia,231,Loans_audio_books,-,-
School,Africa,Ethiopia,231,Loans_downloads,-,-
School,Africa,Gambia,270,Libraries,816,2016
School,Africa,Gambia,270,Internet_Access,-,-
School,Africa,Gambia,270,Staff,-,-
School,Africa,Gambia,270,Volunteers,-,-
School,Africa,Gambia,270,Users,-,-
School,Africa,Gambia,270,Visits,-,-
School,Africa,Gambia,270,Loans_books,-,-
School,Africa,Gambia,270,Loans_documents,-,-
School,Africa,Gambia,270,Loans_eBooks,-,-
School,Africa,Gambia,270,Loans_audio_books,-,-
School,Africa,Gambia,270,Loans_downloads,-,-
School,Africa,Burundi,108,Libraries,-,-
School,Africa,Burundi,108,Internet_Access,-,-
School,Africa,Burundi,108,Staff,-,-
School,Africa,Burundi,108,Volunteers,-,-
School,Africa,Burundi,108,Users,-,-
School,Africa,Burundi,108,Visits,-,-
School,Africa,Burundi,108,Loans_books,-,-
School,Africa,Burundi,108,Loans_documents,-,-
School,Africa,Burundi,108,Loans_eBooks,-,-
School,Africa,Burundi,108,Loans_audio_books,-,-
School,Africa,Burundi,108,Loans_downloads,-,-
School,Africa,Seychelles,690,Libraries,-,-
School,Africa,Seychelles,690,Internet_Access,-,-
School,Africa,Seychelles,690,Staff,-,-
School,Africa,Seychelles,690,Volunteers,-,-
School,Africa,Seychelles,690,Users,-,-
School,Africa,Seychelles,690,Visits,-,-
School,Africa,Seychelles,690,Loans_books,-,-
School,Africa,Seychelles,690,Loans_documents,-,-
School,Africa,Seychelles,690,Loans_eBooks,-,-
School,Africa,Seychelles,690,Loans_audio_books,-,-
School,Africa,Seychelles,690,Loans_downloads,-,-
School,Latin America and the Caribbean,Argentina,32,Libraries,284,2017
School,Latin America and the Caribbean,Argentina,32,Internet_Access,-,-
School,Latin America and the Caribbean,Argentina,32,Staff,-,-
School,Latin America and the Caribbean,Argentina,32,Volunteers,-,-
School,Latin America and the Caribbean,Argentina,32,Users,-,-
School,Latin America and the Caribbean,Argentina,32,Visits,-,-
School,Latin America and the Caribbean,Argentina,32,Loans_books,-,-
School,Latin America and the Caribbean,Argentina,32,Loans_documents,-,-
School,Latin America and the Caribbean,Argentina,32,Loans_eBooks,-,-
School,Latin America and the Caribbean,Argentina,32,Loans_audio_books,-,-
School,Latin America and the Caribbean,Argentina,32,Loans_downloads,-,-
School,Latin America and the Caribbean,Bahamas,44,Libraries,84,2017
School,Latin America and the Caribbean,Bahamas,44,Internet_Access,60,2017
School,Latin America and the Caribbean,Bahamas,44,Staff,46,2017
School,Latin America and the Caribbean,Bahamas,44,Volunteers,-,-
School,Latin America and the Caribbean,Bahamas,44,Users,-,-
School,Latin America and the Caribbean,Bahamas,44,Visits,-,-
School,Latin America and the Caribbean,Bahamas,44,Loans_books,-,-
School,Latin America and the Caribbean,Bahamas,44,Loans_documents,N/A,2017
School,Latin America and the Caribbean,Bahamas,44,Loans_eBooks,N/A,2017
School,Latin America and the Caribbean,Bahamas,44,Loans_audio_books,N/A,2017
School,Latin America and the Caribbean,Bahamas,44,Loans_downloads,N/A,2017
School,Latin America and the Caribbean,"Bonaire, Sint Eustatius and Saba",535,Libraries,N/A,2018
School,Latin America and the Caribbean,"Bonaire, Sint Eustatius and Saba",535,Internet_Access,N/A,2018
School,Latin America and the Caribbean,"Bonaire, Sint Eustatius and Saba",535,Staff,N/A,2018
School,Latin America and the Caribbean,"Bonaire, Sint Eustatius and Saba",535,Volunteers,N/A,2018
School,Latin America and the Caribbean,"Bonaire, Sint Eustatius and Saba",535,Users,N/A,2018
School,Latin America and the Caribbean,"Bonaire, Sint Eustatius and Saba",535,Visits,N/A,2018
School,Latin America and the Caribbean,"Bonaire, Sint Eustatius and Saba",535,Loans_books,N/A,2018
School,Latin America and the Caribbean,"Bonaire, Sint Eustatius and Saba",535,Loans_documents,N/A,2018
School,Latin America and the Caribbean,"Bonaire, Sint Eustatius and Saba",535,Loans_eBooks,N/A,2018
School,Latin America and the Caribbean,"Bonaire, Sint Eustatius and Saba",535,Loans_audio_books,N/A,2018
School,Latin America and the Caribbean,"Bonaire, Sint Eustatius and Saba",535,Loans_downloads,N/A,2018
School,Latin America and the Caribbean,Brazil,76,Libraries,69367,2016
School,Latin America and the Caribbean,Brazil,76,Internet_Access,-,-
School,Latin America and the Caribbean,Brazil,76,Staff,-,-
School,Latin America and the Caribbean,Brazil,76,Volunteers,-,-
School,Latin America and the Caribbean,Brazil,76,Users,-,-
School,Latin America and the Caribbean,Brazil,76,Visits,-,-
School,Latin America and the Caribbean,Brazil,76,Loans_books,-,-
School,Latin America and the Caribbean,Brazil,76,Loans_documents,-,-
School,Latin America and the Caribbean,Brazil,76,Loans_eBooks,-,-
School,Latin America and the Caribbean,Brazil,76,Loans_audio_books,-,-
School,Latin America and the Caribbean,Brazil,76,Loans_downloads,-,-
School,Latin America and the Caribbean,Chile,152,Libraries,9868,2017
School,Latin America and the Caribbean,Chile,152,Internet_Access,9816,2015
School,Latin America and the Caribbean,Chile,152,Staff,15748,2017
School,Latin America and the Caribbean,Chile,152,Volunteers,-,-
School,Latin America and the Caribbean,Chile,152,Users,826340,2015
School,Latin America and the Caribbean,Chile,152,Visits,-,-
School,Latin America and the Caribbean,Chile,152,Loans_books,-,-
School,Latin America and the Caribbean,Chile,152,Loans_documents,-,-
School,Latin America and the Caribbean,Chile,152,Loans_eBooks,-,-
School,Latin America and the Caribbean,Chile,152,Loans_audio_books,-,-
School,Latin America and the Caribbean,Chile,152,Loans_downloads,-,-
School,Latin America and the Caribbean,Colombia,170,Libraries,19400,2013
School,Latin America and the Caribbean,Colombia,170,Internet_Access,-,-
School,Latin America and the Caribbean,Colombia,170,Staff,-,-
School,Latin America and the Caribbean,Colombia,170,Volunteers,-,-
School,Latin America and the Caribbean,Colombia,170,Users,-,-
School,Latin America and the Caribbean,Colombia,170,Visits,-,-
School,Latin America and the Caribbean,Colombia,170,Loans_books,-,-
School,Latin America and the Caribbean,Colombia,170,Loans_documents,-,-
School,Latin America and the Caribbean,Colombia,170,Loans_eBooks,-,-
School,Latin America and the Caribbean,Colombia,170,Loans_audio_books,-,-
School,Latin America and the Caribbean,Colombia,170,Loans_downloads,-,-
School,Latin America and the Caribbean,Costa Rica,188,Libraries,944,2019
School,Latin America and the Caribbean,Costa Rica,188,Internet_Access,868,2019
School,Latin America and the Caribbean,Costa Rica,188,Staff,819,2019
School,Latin America and the Caribbean,Costa Rica,188,Volunteers,0,2019
School,Latin America and the Caribbean,Costa Rica,188,Users,101270,2019
School,Latin America and the Caribbean,Costa Rica,188,Visits,101270,2019
School,Latin America and the Caribbean,Costa Rica,188,Loans_books,88166,2019
School,Latin America and the Caribbean,Costa Rica,188,Loans_documents,-,-
School,Latin America and the Caribbean,Costa Rica,188,Loans_eBooks,-,-
School,Latin America and the Caribbean,Costa Rica,188,Loans_audio_books,-,-
School,Latin America and the Caribbean,Costa Rica,188,Loans_downloads,-,-
School,Latin America and the Caribbean,Dominican Republic,214,Libraries,995,2017
School,Latin America and the Caribbean,Dominican Republic,214,Internet_Access,-,-
School,Latin America and the Caribbean,Dominican Republic,214,Staff,-,-
School,Latin America and the Caribbean,Dominican Republic,214,Volunteers,-,-
School,Latin America and the Caribbean,Dominican Republic,214,Users,-,-
School,Latin America and the Caribbean,Dominican Republic,214,Visits,-,-
School,Latin America and the Caribbean,Dominican Republic,214,Loans_books,-,-
School,Latin America and the Caribbean,Dominican Republic,214,Loans_documents,-,-
School,Latin America and the Caribbean,Dominican Republic,214,Loans_eBooks,-,-
School,Latin America and the Caribbean,Dominican Republic,214,Loans_audio_books,-,-
School,Latin America and the Caribbean,Dominican Republic,214,Loans_downloads,-,-
School,Latin America and the Caribbean,Ecuador,218,Libraries,1290,2017
School,Latin America and the Caribbean,Ecuador,218,Internet_Access,751,2017
School,Latin America and the Caribbean,Ecuador,218,Staff,1122,2017
School,Latin America and the Caribbean,Ecuador,218,Volunteers,-,-
School,Latin America and the Caribbean,Ecuador,218,Users,700000,2017
School,Latin America and the Caribbean,Ecuador,218,Visits,2788249,2017
School,Latin America and the Caribbean,Ecuador,218,Loans_books,1386134,2017
School,Latin America and the Caribbean,Ecuador,218,Loans_documents,-,-
School,Latin America and the Caribbean,Ecuador,218,Loans_eBooks,-,-
School,Latin America and the Caribbean,Ecuador,218,Loans_audio_books,-,-
School,Latin America and the Caribbean,Ecuador,218,Loans_downloads,-,-
School,Latin America and the Caribbean,El Salvador,222,Libraries,2,2017
School,Latin America and the Caribbean,El Salvador,222,Internet_Access,2,2017
School,Latin America and the Caribbean,El Salvador,222,Staff,4,2017
School,Latin America and the Caribbean,El Salvador,222,Volunteers,25,2017
School,Latin America and the Caribbean,El Salvador,222,Users,825,2017
School,Latin America and the Caribbean,El Salvador,222,Visits,22920,2017
School,Latin America and the Caribbean,El Salvador,222,Loans_books,174765,2017
School,Latin America and the Caribbean,El Salvador,222,Loans_documents,20,2017
School,Latin America and the Caribbean,El Salvador,222,Loans_eBooks,4125,2017
School,Latin America and the Caribbean,El Salvador,222,Loans_audio_books,-,-
School,Latin America and the Caribbean,El Salvador,222,Loans_downloads,4950,2017
School,Latin America and the Caribbean,Guadeloupe,312,Libraries,-,-
School,Latin America and the Caribbean,Guadeloupe,312,Internet_Access,-,-
School,Latin America and the Caribbean,Guadeloupe,312,Staff,-,-
School,Latin America and the Caribbean,Guadeloupe,312,Volunteers,-,-
School,Latin America and the Caribbean,Guadeloupe,312,Users,-,-
School,Latin America and the Caribbean,Guadeloupe,312,Visits,-,-
School,Latin America and the Caribbean,Guadeloupe,312,Loans_books,-,-
School,Latin America and the Caribbean,Guadeloupe,312,Loans_documents,-,-
School,Latin America and the Caribbean,Guadeloupe,312,Loans_eBooks,-,-
School,Latin America and the Caribbean,Guadeloupe,312,Loans_audio_books,-,-
School,Latin America and the Caribbean,Guadeloupe,312,Loans_downloads,-,-
School,Latin America and the Caribbean,Guyana,328,Libraries,N/A,2017
School,Latin America and the Caribbean,Guyana,328,Internet_Access,N/A,2017
School,Latin America and the Caribbean,Guyana,328,Staff,N/A,2017
School,Latin America and the Caribbean,Guyana,328,Volunteers,N/A,2017
School,Latin America and the Caribbean,Guyana,328,Users,N/A,2017
School,Latin America and the Caribbean,Guyana,328,Visits,N/A,2017
School,Latin America and the Caribbean,Guyana,328,Loans_books,N/A,2017
School,Latin America and the Caribbean,Guyana,328,Loans_documents,N/A,2017
School,Latin America and the Caribbean,Guyana,328,Loans_eBooks,N/A,2017
School,Latin America and the Caribbean,Guyana,328,Loans_audio_books,N/A,2017
School,Latin America and the Caribbean,Guyana,328,Loans_downloads,N/A,2017
School,Latin America and the Caribbean,Honduras,340,Libraries,-,-
School,Latin America and the Caribbean,Honduras,340,Internet_Access,-,-
School,Latin America and the Caribbean,Honduras,340,Staff,-,-
School,Latin America and the Caribbean,Honduras,340,Volunteers,-,-
School,Latin America and the Caribbean,Honduras,340,Users,-,-
School,Latin America and the Caribbean,Honduras,340,Visits,-,-
School,Latin America and the Caribbean,Honduras,340,Loans_books,-,-
School,Latin America and the Caribbean,Honduras,340,Loans_documents,-,-
School,Latin America and the Caribbean,Honduras,340,Loans_eBooks,-,-
School,Latin America and the Caribbean,Honduras,340,Loans_audio_books,-,-
School,Latin America and the Caribbean,Honduras,340,Loans_downloads,-,-
School,Latin America and the Caribbean,Jamaica,388,Libraries,899,2017
School,Latin America and the Caribbean,Jamaica,388,Internet_Access,-,-
School,Latin America and the Caribbean,Jamaica,388,Staff,122,2017
School,Latin America and the Caribbean,Jamaica,388,Volunteers,-,-
School,Latin America and the Caribbean,Jamaica,388,Users,-,-
School,Latin America and the Caribbean,Jamaica,388,Visits,390415,2017
School,Latin America and the Caribbean,Jamaica,388,Loans_books,-,-
School,Latin America and the Caribbean,Jamaica,388,Loans_documents,-,-
School,Latin America and the Caribbean,Jamaica,388,Loans_eBooks,-,-
School,Latin America and the Caribbean,Jamaica,388,Loans_audio_books,-,-
School,Latin America and the Caribbean,Jamaica,388,Loans_downloads,-,-
School,Latin America and the Caribbean,Martinique,474,Libraries,-,-
School,Latin America and the Caribbean,Martinique,474,Internet_Access,-,-
School,Latin America and the Caribbean,Martinique,474,Staff,-,-
School,Latin America and the Caribbean,Martinique,474,Volunteers,-,-
School,Latin America and the Caribbean,Martinique,474,Users,-,-
School,Latin America and the Caribbean,Martinique,474,Visits,-,-
School,Latin America and the Caribbean,Martinique,474,Loans_books,-,-
School,Latin America and the Caribbean,Martinique,474,Loans_documents,-,-
School,Latin America and the Caribbean,Martinique,474,Loans_eBooks,-,-
School,Latin America and the Caribbean,Martinique,474,Loans_audio_books,-,-
School,Latin America and the Caribbean,Martinique,474,Loans_downloads,-,-
School,Latin America and the Caribbean,Mexico,484,Libraries,5904,2015
School,Latin America and the Caribbean,Mexico,484,Internet_Access,-,-
School,Latin America and the Caribbean,Mexico,484,Staff,10351,2015
School,Latin America and the Caribbean,Mexico,484,Volunteers,-,-
School,Latin America and the Caribbean,Mexico,484,Users,24500868,2015
School,Latin America and the Caribbean,Mexico,484,Visits,-,-
School,Latin America and the Caribbean,Mexico,484,Loans_books,21264184,2015
School,Latin America and the Caribbean,Mexico,484,Loans_documents,-,-
School,Latin America and the Caribbean,Mexico,484,Loans_eBooks,-,-
School,Latin America and the Caribbean,Mexico,484,Loans_audio_books,-,-
School,Latin America and the Caribbean,Mexico,484,Loans_downloads,-,-
School,Latin America and the Caribbean,Nicaragua,558,Libraries,597,2017
School,Latin America and the Caribbean,Nicaragua,558,Internet_Access,184,2017
School,Latin America and the Caribbean,Nicaragua,558,Staff,480,2017
School,Latin America and the Caribbean,Nicaragua,558,Volunteers,388,2017
School,Latin America and the Caribbean,Nicaragua,558,Users,-,-
School,Latin America and the Caribbean,Nicaragua,558,Visits,204856,2017
School,Latin America and the Caribbean,Nicaragua,558,Loans_books,500000,2017
School,Latin America and the Caribbean,Nicaragua,558,Loans_documents,-,-
School,Latin America and the Caribbean,Nicaragua,558,Loans_eBooks,-,-
School,Latin America and the Caribbean,Nicaragua,558,Loans_audio_books,-,-
School,Latin America and the Caribbean,Nicaragua,558,Loans_downloads,-,-
School,Latin America and the Caribbean,Panama,591,Libraries,21,2019
School,Latin America and the Caribbean,Panama,591,Internet_Access,-,-
School,Latin America and the Caribbean,Panama,591,Staff,21,2019
School,Latin America and the Caribbean,Panama,591,Volunteers,-,-
School,Latin America and the Caribbean,Panama,591,Users,1000,2016
School,Latin America and the Caribbean,Panama,591,Visits,-,-
School,Latin America and the Caribbean,Panama,591,Loans_books,-,-
School,Latin America and the Caribbean,Panama,591,Loans_documents,-,-
School,Latin America and the Caribbean,Panama,591,Loans_eBooks,-,-
School,Latin America and the Caribbean,Panama,591,Loans_audio_books,-,-
School,Latin America and the Caribbean,Panama,591,Loans_downloads,-,-
School,Latin America and the Caribbean,Paraguay,600,Libraries,849,2016
School,Latin America and the Caribbean,Paraguay,600,Internet_Access,-,-
School,Latin America and the Caribbean,Paraguay,600,Staff,-,-
School,Latin America and the Caribbean,Paraguay,600,Volunteers,-,-
School,Latin America and the Caribbean,Paraguay,600,Users,-,-
School,Latin America and the Caribbean,Paraguay,600,Visits,-,-
School,Latin America and the Caribbean,Paraguay,600,Loans_books,-,-
School,Latin America and the Caribbean,Paraguay,600,Loans_documents,-,-
School,Latin America and the Caribbean,Paraguay,600,Loans_eBooks,-,-
School,Latin America and the Caribbean,Paraguay,600,Loans_audio_books,-,-
School,Latin America and the Caribbean,Paraguay,600,Loans_downloads,-,-
School,Latin America and the Caribbean,Peru,604,Libraries,359,2015
School,Latin America and the Caribbean,Peru,604,Internet_Access,-,-
School,Latin America and the Caribbean,Peru,604,Staff,-,-
School,Latin America and the Caribbean,Peru,604,Volunteers,-,-
School,Latin America and the Caribbean,Peru,604,Users,-,-
School,Latin America and the Caribbean,Peru,604,Visits,-,-
School,Latin America and the Caribbean,Peru,604,Loans_books,-,-
School,Latin America and the Caribbean,Peru,604,Loans_documents,-,-
School,Latin America and the Caribbean,Peru,604,Loans_eBooks,-,-
School,Latin America and the Caribbean,Peru,604,Loans_audio_books,-,-
School,Latin America and the Caribbean,Peru,604,Loans_downloads,-,-
School,Latin America and the Caribbean,Suriname,740,Libraries,289,2018
School,Latin America and the Caribbean,Suriname,740,Internet_Access,-,-
School,Latin America and the Caribbean,Suriname,740,Staff,-,-
School,Latin America and the Caribbean,Suriname,740,Volunteers,-,-
School,Latin America and the Caribbean,Suriname,740,Users,-,-
School,Latin America and the Caribbean,Suriname,740,Visits,-,-
School,Latin America and the Caribbean,Suriname,740,Loans_books,268913,2018
School,Latin America and the Caribbean,Suriname,740,Loans_documents,-,-
School,Latin America and the Caribbean,Suriname,740,Loans_eBooks,-,-
School,Latin America and the Caribbean,Suriname,740,Loans_audio_books,-,-
School,Latin America and the Caribbean,Suriname,740,Loans_downloads,-,-
School,Latin America and the Caribbean,Trinidad and Tobago,780,Libraries,167,2016
School,Latin America and the Caribbean,Trinidad and Tobago,780,Internet_Access,-,-
School,Latin America and the Caribbean,Trinidad and Tobago,780,Staff,306,2016
School,Latin America and the Caribbean,Trinidad and Tobago,780,Volunteers,-,-
School,Latin America and the Caribbean,Trinidad and Tobago,780,Users,-,-
School,Latin America and the Caribbean,Trinidad and Tobago,780,Visits,2342402,2016
School,Latin America and the Caribbean,Trinidad and Tobago,780,Loans_books,776560,2016
School,Latin America and the Caribbean,Trinidad and Tobago,780,Loans_documents,-,-
School,Latin America and the Caribbean,Trinidad and Tobago,780,Loans_eBooks,-,-
School,Latin America and the Caribbean,Trinidad and Tobago,780,Loans_audio_books,-,-
School,Latin America and the Caribbean,Trinidad and Tobago,780,Loans_downloads,-,-
School,Latin America and the Caribbean,Uruguay,858,Libraries,-,-
School,Latin America and the Caribbean,Uruguay,858,Internet_Access,-,-
School,Latin America and the Caribbean,Uruguay,858,Staff,-,-
School,Latin America and the Caribbean,Uruguay,858,Volunteers,-,-
School,Latin America and the Caribbean,Uruguay,858,Users,-,-
School,Latin America and the Caribbean,Uruguay,858,Visits,-,-
School,Latin America and the Caribbean,Uruguay,858,Loans_books,-,-
School,Latin America and the Caribbean,Uruguay,858,Loans_documents,-,-
School,Latin America and the Caribbean,Uruguay,858,Loans_eBooks,-,-
School,Latin America and the Caribbean,Uruguay,858,Loans_audio_books,-,-
School,Latin America and the Caribbean,Uruguay,858,Loans_downloads,-,-
School,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),862,Libraries,-,-
School,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),862,Internet_Access,-,-
School,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),862,Staff,-,-
School,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),862,Volunteers,-,-
School,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),862,Users,-,-
School,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),862,Visits,-,-
School,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),862,Loans_books,-,-
School,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),862,Loans_documents,-,-
School,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),862,Loans_eBooks,-,-
School,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),862,Loans_audio_books,-,-
School,Latin America and the Caribbean,Venezuela (Bolivarian Republic of),862,Loans_downloads,-,-
School,Latin America and the Caribbean,Antigua and Barbuda,28,Libraries,-,-
School,Latin America and the Caribbean,Antigua and Barbuda,28,Internet_Access,-,-
School,Latin America and the Caribbean,Antigua and Barbuda,28,Staff,-,-
School,Latin America and the Caribbean,Antigua and Barbuda,28,Volunteers,-,-
School,Latin America and the Caribbean,Antigua and Barbuda,28,Users,-,-
School,Latin America and the Caribbean,Antigua and Barbuda,28,Visits,-,-
School,Latin America and the Caribbean,Antigua and Barbuda,28,Loans_books,-,-
School,Latin America and the Caribbean,Antigua and Barbuda,28,Loans_documents,-,-
School,Latin America and the Caribbean,Antigua and Barbuda,28,Loans_eBooks,-,-
School,Latin America and the Caribbean,Antigua and Barbuda,28,Loans_audio_books,-,-
School,Latin America and the Caribbean,Antigua and Barbuda,28,Loans_downloads,-,-
School,Latin America and the Caribbean,Cuba,192,Libraries,7067,2018
School,Latin America and the Caribbean,Cuba,192,Internet_Access,25,2018
School,Latin America and the Caribbean,Cuba,192,Staff,8378,2018
School,Latin America and the Caribbean,Cuba,192,Volunteers,N/A,2018
School,Latin America and the Caribbean,Cuba,192,Users,1915696,2018
School,Latin America and the Caribbean,Cuba,192,Visits,16510586,2018
School,Latin America and the Caribbean,Cuba,192,Loans_books,822525,2018
School,Latin America and the Caribbean,Cuba,192,Loans_documents,29107,2018
School,Latin America and the Caribbean,Cuba,192,Loans_eBooks,N/A,2018
School,Latin America and the Caribbean,Cuba,192,Loans_audio_books,N/A,2018
School,Latin America and the Caribbean,Cuba,192,Loans_downloads,45218,2018
School,Latin America and the Caribbean,Falkland Islands (Malvinas),238,Libraries,-,-
School,Latin America and the Caribbean,Falkland Islands (Malvinas),238,Internet_Access,-,-
